circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
SURYAPET,HUZURNAGAR,HUZURNAGAR,NEREDCHERLA,NERSI GUDAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,6.0,2317.0,11.43
SURYAPET,HUZURNAGAR,HUZURNAGAR,NEREDCHERLA,PENCHIKAL DINNA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,17,17.0,3561.0,30.85
SURYAPET,HUZURNAGAR,HUZURNAGAR,NEREDCHERLA,RAMA GIRI,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,106.0,1.5
SURYAPET,HUZURNAGAR,HUZURNAGAR,NEREDCHERLA,RAMA PURAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,2376.0,8.66
SURYAPET,HUZURNAGAR,HUZURNAGAR,NEREDCHERLA,ROLLAVARI GUDEM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,1.0,154.0,5.25
SURYAPET,HUZURNAGAR,HUZURNAGAR,NEREDCHERLA,SHANTHI NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,2.0,1156.0,9.5
SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,AAREY GUDEM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,207.0,6.0
SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,BALEMULA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,37,35.0,23708.0,116.84
SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,DAS THANDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,226.0,4.0
SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,DASAIGUDEM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,12,10.0,11132.0,36.45
SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,ERKARAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,22,18.0,12258.0,58.9
SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,GANDHINAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,12,7.0,7056.0,41.0
SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,HANUMAN NAIK THANDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,10,8.0,3582.0,30.5
SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,IMAMPET,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,25,23.0,18667.0,74.45
SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,JATOTHU THANDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,110.0,2.0
SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,K.T. ANNARAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,7.0,14567.0,22.8
SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,KASARABAD,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,24,24.0,6569.0,62.07
SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,KESARAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,15,14.0,7185.0,39.7
SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,KUPPIREDDY GUDEM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,11,9.0,9250.0,34.85
SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,KUSUMAVARIGUDEM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,12,11.0,3018.0,24.75
SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,LAXMI THANDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,1659.0,9.75
SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,PILLALAMARRY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,29,29.0,16634.0,92.25
SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,PINNAIPALEM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,9,7.0,5386.0,27.75
SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,RAJ NAIK THANDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,936.0,15.38
SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,RAMACHANDRAPURAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,7.0,8152.0,20.04
SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,RAMANNA GUDEM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,8,6.0,3471.0,23.15
SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,RAMARAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,14,13.0,10135.0,37.95
SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,RAMULA THANDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,28.0,3.75
SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,RATANPURAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,8,7.0,5996.0,23.0
SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,RAYANGUDEM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,19,19.0,14312.0,62.9
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,KODANDARAMA PUR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,701.0,4.75
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,KOTHAGUDEM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,11,11.0,6423.0,26.75
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,KUTHUBSHAPURAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,11,11.0,3263.0,23.62
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,L B NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,7.0,1961.0,12.5
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,LAXMIPURAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,8,8.0,2824.0,16.25
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,MALLAI GUDEM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,1523.0,14.0
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,MARRIKUNTA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,6.0,3992.0,10.7
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,MUTHYALA NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,2375.0,6.75
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,PAREDDY GUDEM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,7.0,4518.0,20.5
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,POKALAVARIGUDEM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,48.0,1.0
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,PONUGODU,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,32,32.0,6222.0,69.87
SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,SAPAVATH TNADA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,1829.0,11.5
SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,SOLIPET,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,8,6.0,2568.0,50.2
SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,TEKUMATLA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,21,19.0,16953.0,56.95
SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,THALLAKAMMAM PAHAD,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,22,20.0,6247.0,54.7
SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,YENDLAPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,23,23.0,15335.0,63.5
SURYAPET,SURYAPET,SURYAPET,SURYAPET TOWN-I,LI A,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,70,70.0,13987.0,137.25
SURYAPET,SURYAPET,SURYAPET,SURYAPET TOWN-I,LI B,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,58,58.0,10103.0,111.79
SURYAPET,SURYAPET,SURYAPET,SURYAPET TOWN-I,LI C,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,56,56.0,15145.0,137.84
SURYAPET,HUZURNAGAR,MUNAGALA,NADIGUDEM,B V PURAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,12,12.0,5929.0,24.02
SURYAPET,HUZURNAGAR,MUNAGALA,NADIGUDEM,CHENNUPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,12,12.0,2861.0,27.03
SURYAPET,HUZURNAGAR,MUNAGALA,NADIGUDEM,EKLASKAM PETA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,11,11.0,2446.0,20.31
SURYAPET,HUZURNAGAR,MUNAGALA,NADIGUDEM,K P GUDEM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,11,10.0,2491.0,25.4
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,RAGHAVAPURAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,238.0,9.25
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,RAMACHANDRAPURA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,371.0,15.5
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,RANGAPURAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,7.0,2867.0,21.0
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,RENIGUDEM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,22,22.0,7163.0,58.25
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,SARVARAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,13,13.0,5126.0,30.5
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,SEETHALTHNDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,471.0,4.75
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,SOMLA THANDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,8,8.0,1177.0,14.0
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,SUBHAS NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,1596.0,4.25
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,THALLAMALKAPURA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,17,17.0,7864.0,45.45
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,VALIDANDLA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,15,15.0,6190.0,37.55
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,VEERARAGHAVAPUR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,1407.0,6.75
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,VENKATRAMPURAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,7.0,5339.0,18.75
SURYAPET,HUZURNAGAR,HUZURNAGAR,GARIDEPALLY,YEERAKUNTA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,6.0,2292.0,15.75
SURYAPET,SURYAPET,SURYAPET,SURYAPET TOWN-I,SURYAPET TOWN I,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,35,,0.0,124.98
SURYAPET,SURYAPET,SURYAPET,SURYAPET TOWN-II,LI 1,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,61,61.0,17313.0,159.53
SURYAPET,SURYAPET,SURYAPET,SURYAPET TOWN-II,LI 2,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,149,132.0,30121.0,404.98
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),AIPOOR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,30,30.0,11402.0,74.23
SURYAPET,HUZURNAGAR,MUNAGALA,NADIGUDEM,K R PURAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,14,13.0,2515.0,23.85
SURYAPET,HUZURNAGAR,MUNAGALA,NADIGUDEM,KARIVIRAL,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,8,7.0,2889.0,20.55
SURYAPET,HUZURNAGAR,MUNAGALA,NADIGUDEM,KARIVIRALA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,12,12.0,1586.0,20.25
SURYAPET,HUZURNAGAR,MUNAGALA,NADIGUDEM,KESHAWAPURAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,10,9.0,4249.0,19.65
SURYAPET,HUZURNAGAR,MUNAGALA,NADIGUDEM,NADIGUDEM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,18,18.0,11863.0,48.29
SURYAPET,HUZURNAGAR,MUNAGALA,NADIGUDEM,PALARAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,14,14.0,5119.0,30.15
SURYAPET,HUZURNAGAR,MUNAGALA,NADIGUDEM,RAMAPURAM  A,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,6.0,1143.0,8.75
SURYAPET,HUZURNAGAR,MUNAGALA,NADIGUDEM,RAMPURAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,7.0,4673.0,15.9
SURYAPET,HUZURNAGAR,MUNAGALA,NADIGUDEM,RANGAI GUDEM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,131.0,1.0
SURYAPET,HUZURNAGAR,MUNAGALA,NADIGUDEM,RANGAIAH GUDEM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,1239.0,5.75
SURYAPET,HUZURNAGAR,MUNAGALA,NADIGUDEM,RATNAVARAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,15,15.0,7242.0,28.43
SURYAPET,HUZURNAGAR,MUNAGALA,NADIGUDEM,SAKIRALA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,7.0,1719.0,15.65
SURYAPET,HUZURNAGAR,MUNAGALA,NADIGUDEM,SIRIPURAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,17,16.0,2398.0,31.4
SURYAPET,HUZURNAGAR,MUNAGALA,NADIGUDEM,SREE RANGAPURAM  B,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,6.0,547.0,6.0
SURYAPET,HUZURNAGAR,MUNAGALA,NADIGUDEM,SREERANGA PURAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,8,5.0,2916.0,21.25
SURYAPET,HUZURNAGAR,HUZURNAGAR,HUZURNAGAR TOWN,AMARAVARAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,16,16.0,10511.0,47.49
SURYAPET,HUZURNAGAR,HUZURNAGAR,HUZURNAGAR TOWN,ANJALIPURAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,5.0,149.0,8.75
SURYAPET,HUZURNAGAR,HUZURNAGAR,HUZURNAGAR TOWN,BOORUGADDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,12,12.0,6501.0,20.25
SURYAPET,HUZURNAGAR,HUZURNAGAR,HUZURNAGAR TOWN,GOPALAPURAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,11,11.0,9329.0,25.75
SURYAPET,HUZURNAGAR,HUZURNAGAR,HUZURNAGAR TOWN,GOVINDAPURAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,4977.0,8.82
SURYAPET,HUZURNAGAR,HUZURNAGAR,HUZURNAGAR TOWN,HUZURNAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,2964.0,7.5
SURYAPET,HUZURNAGAR,HUZURNAGAR,HUZURNAGAR TOWN,HUZURNAGAR TOWN,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,116,116.0,59436.0,374.22
SURYAPET,HUZURNAGAR,HUZURNAGAR,HUZURNAGAR TOWN,KARAKKAYALA GUDEM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,8,8.0,6934.0,16.05
SURYAPET,HUZURNAGAR,HUZURNAGAR,HUZURNAGAR TOWN,LAKKAVARAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,16,16.0,3559.0,27.65
SURYAPET,HUZURNAGAR,HUZURNAGAR,HUZURNAGAR TOWN,LINGAGIRI,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,13,13.0,5960.0,21.37
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),AIPOOR THANDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,430.0,9.0
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),ATHMAKUR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,35,35.0,22486.0,83.05
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),BOPPARAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,16,13.0,5960.0,49.06
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),BORING THANDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,192.0,2.48
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),BOTYA THANDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,8,8.0,1161.0,16.05
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),DASARAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,4.0,2608.0,12.17
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),DUBBATHANDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,921.0,6.07
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),ENUBAMULA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,11,10.0,7630.0,23.82
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),GATTIKAL,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,10,10.0,5045.0,22.2
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),HASLA THANDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,7.0,4099.0,26.25
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),ISTHALAPURAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,9,9.0,6031.0,16.92
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),KANDAGATLA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,20,20.0,23467.0,46.39
SURYAPET,HUZURNAGAR,MUNAGALA,NADIGUDEM,TELLABALLI,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,15,15.0,6503.0,31.43
SURYAPET,HUZURNAGAR,MUNAGALA,NADIGUDEM,TRIPURARAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,20,20.0,10308.0,40.77
SURYAPET,HUZURNAGAR,MUNAGALA,NADIGUDEM,V G PURAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,9,9.0,3282.0,18.5
SURYAPET,HUZURNAGAR,MUNAGALA,NADIGUDEM,V SINGARAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,18,17.0,8398.0,61.3
SURYAPET,HUZURNAGAR,MUNAGALA,NADIGUDEM,VALLAPURAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,18,18.0,6277.0,34.25
SURYAPET,HUZURNAGAR,MUNAGALA,NADIGUDEM,YESHWANTHA PURAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,2060.0,9.5
SURYAPET,HUZURNAGAR,MUNAGALA,NADIGUDEM,YESWANTHAPURAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,683.0,7.15
SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,RANAGAIAH GUDEM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,4.0,775.0,24.0
SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,S.R.PALAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,17,14.0,6808.0,46.04
SURYAPET,SURYAPET,SURYAPET RURAL,PEMPAHAD,TANGELAGUDEM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,8,7.0,3922.0,22.2
SURYAPET,SURYAPET,D NAGARAM,D NAGARAM,D-KOTHAPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,16,14.0,7499.0,107.6
SURYAPET,SURYAPET,D NAGARAM,D NAGARAM,ETOOR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,19,19.0,13322.0,44.05
SURYAPET,SURYAPET,D NAGARAM,D NAGARAM,GOLLAGUDEM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,364.0,2.0
SURYAPET,HUZURNAGAR,HUZURNAGAR,HUZURNAGAR TOWN,MADHAVARENI GUDEM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,7.0,3681.0,14.75
SURYAPET,HUZURNAGAR,HUZURNAGAR,HUZURNAGAR TOWN,MAGDUM NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,2398.0,16.25
SURYAPET,HUZURNAGAR,HUZURNAGAR,HUZURNAGAR TOWN,MARRIGUDEM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,4339.0,11.5
SURYAPET,HUZURNAGAR,HUZURNAGAR,HUZURNAGAR TOWN,SEETHARAMPURAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,2842.0,4.95
SURYAPET,HUZURNAGAR,HUZURNAGAR,HUZURNAGAR TOWN,SRINIVASAPURAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,13,13.0,1553.0,32.15
SURYAPET,HUZURNAGAR,HUZURNAGAR,HUZURNAGAR TOWN,YEPALA SINGARAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,27,26.0,16887.0,53.43
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),KASHIGUDEM SUBSTATION,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,768.0,17.75
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),KOTAPAHAD,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,21,21.0,13083.0,58.99
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),KOTHA THANDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,458.0,4.48
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),KOTINAYAKATHANDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,11,10.0,4377.0,67.0
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),"M,KOTHAGUDEM",LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,6.0,1151.0,10.56
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),MANGAL THANDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,2398.0,9.75
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),MIDATHAMPALLI,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,8,8.0,6477.0,16.42
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),MUKKUDEVAPALLI,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,10,8.0,4204.0,25.35
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),NANDYALAGUDEM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,212.0,2.0
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),NASEEMPET,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,6.0,2592.0,12.13
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),NEMMIKAL,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,21,21.0,11424.0,51.66
SURYAPET,SURYAPET,SURYAPET RURAL,ATMAKUR (S),PATASURYAPET,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,12,12.0,3657.0,24.42
SURYAPET,SURYAPET,D NAGARAM,D NAGARAM,LAXMAPURAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,8,8.0,2157.0,10.75
SURYAPET,SURYAPET,D NAGARAM,D NAGARAM,MACIREDDIPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,10,9.0,864.0,60.05
SURYAPET,SURYAPET,D NAGARAM,D NAGARAM,MAMIDIPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,9,8.0,2357.0,19.9
SURYAPET,SURYAPET,D NAGARAM,D NAGARAM,MAMIDIPLALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,81.0,2.0
SURYAPET,SURYAPET,D NAGARAM,D NAGARAM,NAGARAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,20,20.0,8665.0,53.38
SURYAPET,SURYAPET,D NAGARAM,D NAGARAM,NAGARAM BUNGLOW,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,7.0,2629.0,12.5
SURYAPET,SURYAPET,D NAGARAM,D NAGARAM,NARSIMULA GUDEM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,353.0,5.0
SURYAPET,SURYAPET,D NAGARAM,D NAGARAM,NARSIMULAGUDEM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,1.0,1834.0,7.5
SURYAPET,SURYAPET,D NAGARAM,D NAGARAM,PASNOOR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,7.0,1138.0,7.0
SURYAPET,SURYAPET,D NAGARAM,D NAGARAM,PASTHALA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,14,14.0,10873.0,30.34
SURYAPET,SURYAPET,D NAGARAM,D NAGARAM,PASUNOOR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,8,8.0,7600.0,30.5
SURYAPET,SURYAPET,D NAGARAM,D NAGARAM,PHANIGIRI,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,25,23.0,19670.0,57.45
SURYAPET,SURYAPET,D NAGARAM,D NAGARAM,SHANTHINAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,1491.0,7.5
SURYAPET,SURYAPET,D NAGARAM,D NAGARAM,WARDAMANUKOTA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,25,25.0,13263.0,177.45
SURYAPET,SURYAPET,D NAGARAM,D NAGARAM,WARDHAMANUKOTA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,6.0,487.0,6.0
SURYAPET,SURYAPET,D NAGARAM,J.R.GUDEM,ADIVEMULA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,9,9.0,6942.0,64.15
SURYAPET,HUZURNAGAR,HUZURNAGAR,MATTAMPALLY,ALIPURAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,9,8.0,2685.0,16.2
SURYAPET,HUZURNAGAR,HUZURNAGAR,MATTAMPALLY,BAKKAMANTHULAGUDEM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,20,19.0,15480.0,40.5
SURYAPET,HUZURNAGAR,HUZURNAGAR,MATTAMPALLY,BEELYANAIK THANDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,11,11.0,5124.0,27.25
